PC1,PC2,Deceduto,TipoVeicolo
-0.9006130542959108,0.7570666285801433,0.0,Autovettura
-0.9006130542959108,0.7570666285801433,0.0,Autovettura
-0.9006130542959108,0.7570666285801433,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
1.3457567636852812,-0.2661182065157307,0.0,Autovettura
0.2834300029450505,0.5808224624372131,0.0,Autocarro
0.9077667734154911,1.4819988455988464,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-0.4525632088076048,0.684809542736261,0.0,Autovettura
1.6782109032125203,-1.6709712010460886,0.0,Autovettura
1.6782109032125203,-1.6709712010460886,0.0,Autovettura
1.6782109032125203,-1.6709712010460886,0.0,Autovettura
1.6782109032125203,-1.6709712010460886,0.0,Autovettura
1.6782109032125203,-1.6709712010460886,0.0,Autovettura
-0.7343859845322912,0.05464013131496467,0.0,Autovettura
-0.7343859845322912,0.05464013131496467,0.0,Autovettura
-0.7343859845322912,0.05464013131496467,0.0,Autovettura
-0.7343859845322912,0.05464013131496467,0.0,Autovettura
-0.7343859845322912,0.05464013131496467,0.0,Autovettura
-1.3587227550027317,-0.8465362518466686,0.0,Autovettura
1.0639339879605954,-0.8962876179370276,0.0,Autovettura
1.6882707584310355,0.004888765224606317,0.0,Autovettura
1.6882707584310355,0.004888765224606317,0.0,Autovettura
1.0639339879605954,-0.8962876179370276,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
-0.4464426182679414,0.022910136859798945,0.0,Autovettura
-0.4464426182679414,0.022910136859798945,0.0,Autovettura
-0.4464426182679414,0.022910136859798945,0.0,Autovettura
-0.4464426182679414,0.022910136859798945,0.0,Autovettura
-0.4464426182679414,0.022910136859798945,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
-0.43638276304942597,1.6987701031304936,0.0,Autovettura
-0.43638276304942597,1.6987701031304936,0.0,Autovettura
-0.43638276304942597,1.6987701031304936,0.0,Autovettura
-1.0607195335198665,0.7975937199688604,0.0,Autovettura
1.2139806119660357,-2.612674675596439,0.0,Autovettura
1.8383173824364756,-1.7114982924348054,0.0,Autovettura
1.2139806119660357,-2.612674675596439,0.0,Autovettura
1.2139806119660357,-2.612674675596439,0.0,Autovettura
1.2139806119660357,-2.612674675596439,0.0,Autovettura
1.8383173824364756,-1.7114982924348054,0.0,Autovettura
-1.3324824540260372,1.8432842748182587,0.0,Autovettura
-1.3324824540260372,1.8432842748182587,0.0,Autovettura
-1.3324824540260372,1.8432842748182587,0.0,Autovettura
-1.3324824540260372,1.8432842748182587,0.0,Autovettura
-1.3324824540260372,1.8432842748182587,0.0,Autovettura
-1.3324824540260372,1.8432842748182587,0.0,Autovettura
0.2834300029450505,0.5808224624372131,0.0,Autovettura
0.9077667734154911,1.4819988455988464,0.0,Autovettura
0.9077667734154911,1.4819988455988464,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.46874365456578376,-0.3291510176579714,0.0,Autovettura
-1.0930804250362243,-1.2303274008196048,0.0,Motociclo
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Motociclo
-0.01457321853781446,-1.0633075093783162,0.0,Motociclo
1.0739938431791105,0.7795723483336672,0.0,Autocarro
1.0739938431791105,0.7795723483336672,0.0,Motociclo
1.0739938431791105,0.7795723483336672,0.0,Motociclo
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
0.16171370644432012,-0.08987404037280008,0.0,Motociclo
0.16171370644432012,-0.08987404037280008,0.0,Autovettura
0.16171370644432012,-0.08987404037280008,0.0,Autovettura
-0.4626230640261201,-0.9910504235344334,0.0,Motociclo
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
2.5743105941891313,-1.8154853727338538,0.0,Autovettura
2.5743105941891313,-1.8154853727338538,0.0,Autovettura
-1.9729996702546564,-0.07185266873760762,0.0,Autovettura
-1.9729996702546564,-0.07185266873760762,0.0,Autovettura
-1.348662899784216,0.8293237144240255,0.0,Autovettura
-1.348662899784216,0.8293237144240255,0.0,Autovettura
-1.348662899784216,0.8293237144240255,0.0,Autovettura
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
0.4435364821690066,0.5402953710484962,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
0.8437040444733676,-0.8027380473326433,0.0,Motociclo
0.8437040444733676,-0.8027380473326433,0.0,Motociclo
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
1.5058632429092376,-0.3066452979044476,0.0,Autovettura
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
0.4435364821690066,0.5402953710484962,0.0,Autovettura
0.4435364821690066,0.5402953710484962,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Motociclo
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Motociclo
1.0578133974209318,-0.23438821206056515,0.0,Motociclo
0.6097635519326259,-0.16213112621668266,0.0,Autovettura
0.6097635519326259,-0.16213112621668266,0.0,Autovettura
0.6097635519326259,-0.16213112621668266,0.0,Motociclo
0.5835232509559318,-2.8519516528816102,0.0,Autocarro
0.5835232509559318,-2.8519516528816102,0.0,Autovettura
0.5835232509559318,-2.8519516528816102,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
1.0477535422024165,-1.9102481783312601,0.0,Motociclo
1.0477535422024165,-1.9102481783312601,0.0,Motociclo
1.0477535422024165,-1.9102481783312601,0.0,Motociclo
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autocarro
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Motociclo
-0.4525632088076048,0.684809542736261,0.0,Autovettura
-0.4525632088076048,0.684809542736261,0.0,Autovettura
-0.4525632088076048,0.684809542736261,0.0,Autovettura
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
0.4435364821690066,0.5402953710484962,0.0,Autovettura
0.4435364821690066,0.5402953710484962,0.0,Autovettura
-0.4626230640261201,-0.9910504235344334,0.0,Motociclo
-0.4626230640261201,-0.9910504235344334,0.0,Autovettura
-0.4626230640261201,-0.9910504235344334,0.0,Autovettura
-0.4626230640261201,-0.9910504235344334,0.0,Autovettura
2.2763073727062664,-3.4596153445493827,0.0,Autovettura
2.2763073727062664,-3.4596153445493827,0.0,Autovettura
2.2763073727062664,-3.4596153445493827,0.0,Autovettura
2.2763073727062664,-3.4596153445493827,0.0,Autovettura
2.2763073727062664,-3.4596153445493827,0.0,Autovettura
0.14553326068614156,-1.1038346007670328,0.0,Autovettura
0.14553326068614156,-1.1038346007670328,0.0,Motociclo
0.14553326068614156,-1.1038346007670328,0.0,Motociclo
1.0477535422024165,-1.9102481783312601,0.0,Autovettura
1.0477535422024165,-1.9102481783312601,0.0,Motociclo
1.0477535422024165,-1.9102481783312601,0.0,Motociclo
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.9167935000540892,-0.2568939318140888,0.0,Autovettura
-0.9167935000540892,-0.2568939318140888,0.0,Autovettura
-0.9167935000540892,-0.2568939318140888,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autocarro
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Motociclo
-1.5411302705245298,-1.158070314975722,0.0,Autocarro
-1.5411302705245298,-1.158070314975722,0.0,Autocarro
-1.5411302705245298,-1.158070314975722,0.0,Autovettura
1.9700935341557217,0.6350581766459024,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Motociclo
-0.4525632088076048,0.684809542736261,0.0,Autovettura
-0.4525632088076048,0.684809542736261,0.0,Motociclo
-0.4525632088076048,0.684809542736261,0.0,Motociclo
-1.5411302705245298,-1.158070314975722,0.0,Autovettura
-1.5411302705245298,-1.158070314975722,0.0,Autovettura
-1.5411302705245298,-1.158070314975722,0.0,Motociclo
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.03075366429599301,-2.0772680697725487,0.0,Autovettura
-0.03075366429599301,-2.0772680697725487,0.0,Motociclo
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
-0.47880350978429886,-2.005010983928666,0.0,Autovettura
-0.47880350978429886,-2.005010983928666,0.0,Autovettura
0.14553326068614156,-1.1038346007670328,0.0,Motociclo
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autocarro
0.9077667734154911,1.4819988455988464,0.0,Autovettura
0.9077667734154911,1.4819988455988464,0.0,Autovettura
-0.47880350978429886,-2.005010983928666,0.0,Autovettura
-0.47880350978429886,-2.005010983928666,0.0,Autovettura
0.14553326068614156,-1.1038346007670328,0.0,Autovettura
0.6097635519326259,-0.16213112621668266,0.0,Autovettura
0.6097635519326259,-0.16213112621668266,0.0,Autovettura
0.6097635519326259,-0.16213112621668266,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
0.2834300029450505,0.5808224624372131,0.0,Autovettura
1.5058632429092376,-0.3066452979044476,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Motociclo
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.4525632088076048,0.684809542736261,0.0,Autovettura
-0.4525632088076048,0.684809542736261,0.0,Autovettura
-0.4525632088076048,0.684809542736261,0.0,Autovettura
-1.9568192244964777,0.9421078916566252,0.0,Autovettura
-1.9568192244964777,0.9421078916566252,0.0,Autovettura
-1.9568192244964777,0.9421078916566252,0.0,Autovettura
-1.9568192244964777,0.9421078916566252,0.0,Autovettura
-1.9568192244964777,0.9421078916566252,0.0,Autovettura
-1.9568192244964777,0.9421078916566252,0.0,Autovettura
-0.9006130542959108,0.7570666285801433,0.0,Autovettura
-1.524949824766351,-0.14410975458148992,0.0,Autovettura
-1.524949824766351,-0.14410975458148992,0.0,Autovettura
-1.524949824766351,-0.14410975458148992,0.0,Autovettura
0.4435364821690066,0.5402953710484962,0.0,Autovettura
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
0.4435364821690066,0.5402953710484962,0.0,Autovettura
1.3558166189037966,1.409741759754964,0.0,Autovettura
1.5220436886674162,0.7073152624897848,0.0,Motociclo
1.5220436886674162,0.7073152624897848,0.0,Autovettura
-0.16461984254325512,0.6530795482810955,0.0,Autovettura
-0.16461984254325512,0.6530795482810955,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
0.011667082438879558,1.6265130172866116,0.0,Autovettura
0.011667082438879558,1.6265130172866116,0.0,Autovettura
0.011667082438879558,1.6265130172866116,0.0,Autovettura
0.011667082438879558,1.6265130172866116,0.0,Autovettura
0.011667082438879558,1.6265130172866116,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
0.177894152202499,0.9240865200214324,0.0,Autovettura
0.177894152202499,0.9240865200214324,0.0,Autovettura
0.177894152202499,0.9240865200214324,0.0,Autovettura
0.177894152202499,0.9240865200214324,0.0,Autovettura
-0.4464426182679414,0.022910136859798945,0.0,Motociclo
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
0.9077667734154911,1.4819988455988464,0.0,Autovettura
0.9077667734154911,1.4819988455988464,0.0,Motociclo
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
1.2139806119660357,-2.612674675596439,0.0,Autovettura
1.2139806119660357,-2.612674675596439,0.0,Autovettura
1.2139806119660357,-2.612674675596439,0.0,Autovettura
1.2139806119660357,-2.612674675596439,0.0,Autovettura
1.2139806119660357,-2.612674675596439,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Motociclo
0.45971692792718527,1.5542559314427289,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autocarro
0.4435364821690066,0.5402953710484962,0.0,Autovettura
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
0.5997036967141105,-1.8379910924873772,0.0,Autovettura
0.5997036967141105,-1.8379910924873772,0.0,Autovettura
0.5997036967141105,-1.8379910924873772,0.0,Autovettura
0.5997036967141105,-1.8379910924873772,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
-0.16461984254325512,0.6530795482810955,0.0,Autovettura
-0.16461984254325512,0.6530795482810955,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.16461984254325512,0.6530795482810955,0.0,Motociclo
-0.16461984254325512,0.6530795482810955,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-0.4525632088076048,0.684809542736261,0.0,Autovettura
1.3558166189037966,1.409741759754964,0.0,Autovettura
1.3558166189037966,1.409741759754964,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
1.3457567636852812,-0.2661182065157307,0.0,Motociclo
1.5220436886674162,0.7073152624897848,0.0,Autovettura
0.8977069181969759,-0.19386112067184855,0.0,Autovettura
0.8977069181969759,-0.19386112067184855,0.0,Autovettura
1.5220436886674162,0.7073152624897848,0.0,Autovettura
1.5220436886674162,0.7073152624897848,0.0,Autovettura
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
0.4435364821690066,0.5402953710484962,0.0,Autovettura
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
-0.43638276304942597,1.6987701031304936,0.0,Autovettura
-0.43638276304942597,1.6987701031304936,0.0,Autovettura
-0.43638276304942597,1.6987701031304936,0.0,Autovettura
-0.43638276304942597,1.6987701031304936,0.0,Autovettura
-0.4525632088076048,0.684809542736261,0.0,Autovettura
-0.4525632088076048,0.684809542736261,0.0,Autovettura
-0.4525632088076048,0.684809542736261,0.0,Autocarro
0.8815264724387968,-1.2078216810660811,0.0,Motociclo
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-0.9106729095144257,-0.918793337690551,0.0,Autovettura
-0.9106729095144257,-0.918793337690551,0.0,Autovettura
-0.9106729095144257,-0.918793337690551,0.0,Autovettura
-0.9106729095144257,-0.918793337690551,0.0,Autovettura
-0.9106729095144257,-0.918793337690551,0.0,Motociclo
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Motociclo
1.9700935341557217,0.6350581766459024,0.0,Autovettura
0.6097635519326259,-0.16213112621668266,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
0.6097635519326259,-0.16213112621668266,0.0,Autovettura
0.5569149479603014,0.8027068276969168,0.0,Autovettura
0.891586327657312,0.46803828520461377,0.0,Autovettura
0.891586327657312,0.46803828520461377,0.0,Autovettura
0.891586327657312,0.46803828520461377,0.0,Autovettura
0.4435364821690066,0.5402953710484962,0.0,Autovettura
0.4435364821690066,0.5402953710484962,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Motociclo
0.45971692792718527,1.5542559314427289,0.0,Autovettura
1.6720903126728563,-1.0090717951696262,0.0,Motociclo
1.6720903126728563,-1.0090717951696262,0.0,Motociclo
1.6720903126728563,-1.0090717951696262,0.0,Autovettura
0.891586327657312,0.46803828520461377,0.0,Autovettura
0.891586327657312,0.46803828520461377,0.0,Autovettura
0.891586327657312,0.46803828520461377,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Autovettura
-0.01457321853781446,-1.0633075093783162,0.0,Motociclo
0.45971692792718527,1.5542559314427289,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autocarro
1.6559098669146775,-2.023032355563859,0.0,Autovettura
1.0315730964442371,-2.9242087387254916,0.0,Motociclo
1.9700935341557217,0.6350581766459024,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
0.001607227220364248,-0.049346948984083386,0.0,Autovettura
0.001607227220364248,-0.049346948984083386,0.0,Autovettura
0.001607227220364248,-0.049346948984083386,0.0,Autovettura
0.001607227220364248,-0.049346948984083386,0.0,Autovettura
0.2834300029450505,0.5808224624372131,0.0,Autovettura
0.9077667734154911,1.4819988455988464,0.0,Autovettura
1.3558166189037966,1.409741759754964,0.0,Autocarro
1.3558166189037966,1.409741759754964,0.0,Autovettura
1.0578133974209318,-0.23438821206056515,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Motociclo
-1.9729996702546564,-0.07185266873760762,0.0,Autovettura
-1.9729996702546564,-0.07185266873760762,0.0,Autovettura
-1.9729996702546564,-0.07185266873760762,0.0,Autovettura
-1.9729996702546564,-0.07185266873760762,0.0,Autovettura
-1.9729996702546564,-0.07185266873760762,0.0,Autovettura
1.6720903126728563,-1.0090717951696262,0.0,Autocarro
1.6720903126728563,-1.0090717951696262,0.0,Motociclo
1.6720903126728563,-1.0090717951696262,0.0,Motociclo
0.45971692792718527,1.5542559314427289,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
-0.16461984254325512,0.6530795482810955,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
-0.16461984254325512,0.6530795482810955,0.0,Autovettura
-0.16461984254325512,0.6530795482810955,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Motociclo
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Motociclo
1.3558166189037966,1.409741759754964,0.0,Autovettura
-1.5411302705245298,-1.158070314975722,0.0,Autovettura
-1.5411302705245298,-1.158070314975722,0.0,Autovettura
-1.5411302705245298,-1.158070314975722,0.0,Autovettura
2.5843704494076465,-0.13962540646315863,0.0,Autovettura
1.9600336789372064,-1.040801789624792,0.0,Motociclo
-1.0607195335198665,0.7975937199688604,0.0,Autovettura
-1.0607195335198665,0.7975937199688604,0.0,Autovettura
-1.0607195335198665,0.7975937199688604,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
0.4496570727086699,-0.12160403482796596,0.0,Autovettura
0.4496570727086699,-0.12160403482796596,0.0,Autovettura
0.4496570727086699,-0.12160403482796596,0.0,Autovettura
1.0739938431791105,0.7795723483336672,0.0,Motociclo
1.0739938431791105,0.7795723483336672,0.0,Motociclo
1.0739938431791105,0.7795723483336672,0.0,Motociclo
1.0739938431791105,0.7795723483336672,0.0,Motociclo
1.3457567636852812,-0.2661182065157307,0.0,Autovettura
-2.4210495157429626,0.0004044171062749264,0.0,Autovettura
-2.4210495157429626,0.0004044171062749264,0.0,Autovettura
-2.4210495157429626,0.0004044171062749264,0.0,Autovettura
-2.4210495157429626,0.0004044171062749264,0.0,Autovettura
-2.4210495157429626,0.0004044171062749264,0.0,Autovettura
-2.4210495157429626,0.0004044171062749264,0.0,Motociclo
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.9729996702546564,-0.07185266873760762,0.0,Autovettura
-1.9729996702546564,-0.07185266873760762,0.0,Autovettura
-1.9729996702546564,-0.07185266873760762,0.0,Autovettura
-1.9729996702546564,-0.07185266873760762,0.0,Autovettura
-1.9729996702546564,-0.07185266873760762,0.0,Autocarro
-0.16461984254325512,0.6530795482810955,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Motociclo
0.011667082438879558,1.6265130172866116,0.0,Autovettura
0.011667082438879558,1.6265130172866116,0.0,Autovettura
0.011667082438879558,1.6265130172866116,0.0,Autovettura
-2.404869069984784,1.0143649775005077,0.0,Autovettura
-2.404869069984784,1.0143649775005077,0.0,Autovettura
-2.404869069984784,1.0143649775005077,0.0,Autovettura
-2.404869069984784,1.0143649775005077,0.0,Autovettura
-2.404869069984784,1.0143649775005077,0.0,Autovettura
-2.404869069984784,1.0143649775005077,0.0,Autovettura
-2.404869069984784,1.0143649775005077,0.0,Autovettura
-0.16461984254325512,0.6530795482810955,0.0,Autovettura
-0.16461984254325512,0.6530795482810955,0.0,Autovettura
3.9538888880181244,4.0518464188120396,1.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-1.0768999792780451,-0.21636684042537246,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Motociclo
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
0.10886510247199602,0.8749639135407993,0.0,Autovettura
0.10886510247199602,0.8749639135407993,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
-0.6126696880315609,0.725336634124978,0.0,Autovettura
-0.6126696880315609,0.725336634124978,0.0,Motociclo
-0.6126696880315609,0.725336634124978,0.0,Motociclo
3.2319760869140204,2.5597908670206007,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Motociclo
0.45971692792718527,1.5542559314427289,0.0,Autovettura
0.45971692792718527,1.5542559314427289,0.0,Motociclo
0.45971692792718527,1.5542559314427289,0.0,Motociclo
0.177894152202499,0.9240865200214324,0.0,Autovettura
0.177894152202499,0.9240865200214324,0.0,Autovettura
0.177894152202499,0.9240865200214324,0.0,Autovettura
0.177894152202499,0.9240865200214324,0.0,Autovettura
0.177894152202499,0.9240865200214324,0.0,Autovettura
0.177894152202499,0.9240865200214324,0.0,Autovettura
0.177894152202499,0.9240865200214324,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
0.9077667734154911,1.4819988455988464,0.0,Autovettura
0.9077667734154911,1.4819988455988464,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
0.4334766269504913,-1.1355645952221984,0.0,Autovettura
-0.1808002883014339,-0.3608810121131373,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.6288501337897396,-0.2886239262692548,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
-0.004513363319299177,0.6125524568923787,0.0,Autovettura
